,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,ChurnLabel,ChurnScore,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,TenureMonths,AvgCharge,TotalCharge,TotalRevenue,MonthRoamCharge,AvgExtraDataCharge,AvgRevenue
2888,0,22,20대,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2716,4,0,29830,29830,13,26223.07692307692,340900,370730,2294,0,28517
2889,0,25,20대,0,0,0,0,0,1,0,0,0,0,1,73,0,44,5213,5,0,42600,85200,14,90064.28571428571,1260900,1346100,6085,0,96150
2890,1,34,30대,0,0,0,0,0,0,0,0,0,0,1,5,0,54,5786,4,0,0,0,14,32414.285714285717,453800,453800,0,0,32414
2891,1,45,40대,1,0,0,1,1,1,2,0,1,1,1,25,1,74,2283,2,0,10400,52210,5,112800.0,676800,729010,10442,0,145802
2892,0,45,40대,1,0,0,1,10,0,2,0,0,0,0,0,0,77,4823,4,0,38870,77740,14,23750.0,332500,410240,5552,0,29302
2893,0,58,50대,0,0,0,0,0,1,1,0,0,0,1,12,1,94,5930,2,0,50620,50620,1,56400.0,112800,163420,50620,0,163420
2894,0,66,60대,1,0,0,1,4,1,0,0,1,0,1,2,0,33,4250,3,0,30060,1830150,73,96953.42465753424,7077600,8907750,25070,0,122023
2895,1,70,70대,1,0,0,1,1,0,0,0,0,0,1,10,0,35,3199,5,0,50960,1784950,47,116685.10638297872,5484200,7269150,37977,0,154662
2896,0,77,70대,1,0,0,1,1,1,1,0,1,0,1,4,1,73,2174,3,0,7010,211200,30,92712.90322580644,2874100,3085300,7040,0,102843
2897,1,80,80대,1,0,0,1,1,1,0,1,0,0,1,6,1,70,3209,1,0,41580,707270,17,100883.33333333331,1815900,2523170,41604,0,148421
2898,1,44,40대,0,0,0,0,0,0,0,1,1,0,1,22,1,95,4110,1,0,19440,116500,6,67385.71428571429,471700,588200,19416,0,98033
2899,0,70,70대,1,1,3,1,4,1,0,1,1,0,1,53,0,70,4353,3,0,22260,1334300,72,109791.66666666669,7905000,9239300,18531,0,128323
2900,0,24,20대,0,0,0,0,0,0,0,0,1,1,1,73,1,65,4454,3,0,24520,1670480,68,128617.39130434782,8874600,10545080,24565,0,155074
2901,1,22,20대,0,0,0,1,3,0,1,1,1,1,1,52,0,23,4275,4,0,0,0,64,79856.25,5110800,5110800,0,0,79856
2902,1,22,20대,0,1,1,0,0,1,1,0,0,1,0,52,0,52,2789,4,0,45200,226230,17,59829.41176470588,1017100,1243330,13307,0,73137
2903,1,25,20대,0,0,0,0,0,0,1,0,0,0,1,52,0,72,2270,5,0,0,0,18,56433.333333333336,1015800,1015800,0,0,56433
2904,1,38,30대,0,1,1,0,0,1,0,0,0,0,1,19,0,38,2432,3,0,6100,6100,13,100869.23076923077,1311300,1317400,469,0,101338
2905,1,33,30대,0,0,0,0,0,1,0,0,1,0,1,15,0,27,5868,5,0,36050,2381360,78,103543.58974358976,8076400,10457760,30530,0,134073
2906,0,48,40대,1,1,2,0,0,0,0,0,0,0,0,0,0,56,5092,3,0,9610,694050,84,23571.42857142857,1980000,2674050,8262,0,31833
2907,1,34,30대,0,0,0,0,0,1,0,0,0,0,1,7,1,67,5071,1,0,41130,328940,8,91933.33333333331,827400,1156340,41117,0,144542
2908,0,51,50대,1,1,3,1,3,0,0,1,0,1,1,26,0,50,3019,3,0,51640,1238820,36,93872.22222222222,3379400,4618220,34411,0,128283
2909,0,36,30대,1,0,0,1,10,1,1,0,1,0,1,8,0,47,4099,3,0,21470,171760,20,66530.0,1330600,1502360,8588,0,75118
2910,0,69,60대,1,0,0,1,2,1,0,0,0,0,1,30,0,33,3511,3,0,0,0,50,29306.0,1465300,1465300,0,0,29306
2911,0,39,30대,0,0,0,0,0,1,1,1,1,1,1,3,0,55,4629,3,0,36950,2510410,80,137770.0,11021600,13532010,31380,0,169150
2912,1,55,50대,0,0,0,0,0,1,0,0,0,0,1,12,1,82,5003,2,0,18650,167580,9,88650.0,886500,1054080,18620,0,117120
2913,0,67,60대,0,0,0,0,0,1,0,0,0,0,1,15,1,65,3715,3,0,18980,360240,19,92750.0,1855000,2215240,18960,0,116591
2914,0,40,40대,0,0,0,0,0,0,1,1,0,1,1,11,0,66,3013,3,0,31080,280010,21,74852.38095238095,1571900,1851910,13333,0,88186
2915,1,63,60대,1,0,0,1,1,1,0,0,0,0,1,26,1,89,3344,2,0,50510,353240,7,101325.0,810600,1163840,50462,0,166262
2916,0,54,50대,1,0,0,1,1,1,0,0,1,0,1,4,1,70,2576,1,0,25540,1019710,40,117931.70731707316,4835200,5854910,25492,0,146372
2917,0,33,30대,1,0,0,1,1,1,0,0,0,1,1,17,1,87,5036,1,0,48930,146670,3,96975.0,387900,534570,48890,0,178190
2918,0,63,60대,0,1,2,0,0,0,1,0,0,0,0,0,0,75,4840,3,0,32880,32880,13,22261.53846153846,289400,322280,2529,0,24790
2919,1,76,70대,1,1,3,1,2,1,0,0,1,0,1,21,0,59,2305,3,0,0,0,40,46195.0,1847800,1847800,0,0,46195
2920,0,25,20대,0,0,0,0,0,1,0,0,0,0,1,52,0,71,4704,3,0,10170,70850,19,83905.26315789473,1594200,1665050,3728,0,87634
2921,0,56,50대,1,0,0,1,1,1,0,1,1,1,0,30,0,76,5219,3,158200,33110,2383060,84,96401.19047619047,8097700,10638960,28369,1883,126654
2922,1,56,50대,0,1,3,0,0,0,1,0,0,0,0,0,0,62,3810,5,0,56160,392790,19,24357.894736842107,462800,855590,20673,0,45031
2923,1,42,40대,1,1,1,1,10,1,0,0,1,1,1,13,0,65,4023,4,0,2030,134470,77,92796.1038961039,7145300,7279770,1746,0,94542
2924,1,78,70대,1,1,1,1,8,1,1,1,0,1,0,19,0,79,6357,4,158200,6670,375270,68,85776.4705882353,5832800,6366270,5518,2326,93621
2925,0,59,50대,1,0,0,1,1,1,0,0,0,1,0,13,0,53,5640,5,158200,21020,315270,27,123937.03703703704,3346300,3819770,11676,5859,141472
2926,1,57,50대,0,0,0,0,0,1,0,0,0,0,0,0,0,56,5764,5,0,15710,878910,68,23191.176470588234,1577000,2455910,12925,0,36116
2927,0,43,40대,0,0,0,0,0,1,0,1,0,0,0,6,0,68,4544,4,56500,38760,349280,21,100304.76190476192,2106400,2512180,16632,2690,119627
2928,0,25,20대,1,0,0,1,1,1,0,0,0,0,1,46,0,51,5432,5,0,29150,467030,28,91300.0,2556400,3023430,16679,0,107979
2929,0,23,20대,0,0,0,1,8,1,1,0,0,0,0,0,0,32,5366,4,0,29830,2061570,81,24420.987654320987,1978100,4039670,25451,0,49872
2930,1,46,40대,1,0,0,1,8,0,0,1,1,1,1,21,0,77,5782,3,0,26100,1778060,80,136551.25,10924100,12702160,22225,0,158777
2931,0,74,70대,1,1,2,1,3,1,0,1,1,0,1,18,0,34,6084,4,0,37180,1858850,62,88332.25806451614,5476600,7335450,29981,0,118313
2932,0,27,20대,1,0,0,1,1,0,0,1,0,0,1,73,1,68,5543,1,0,35260,1870940,53,109950.0,5937300,7808240,35300,0,147325
2933,0,53,50대,0,0,0,0,0,0,0,0,1,1,1,22,0,59,2263,3,0,0,0,22,41768.181818181816,918900,918900,0,0,41768
2934,1,24,20대,0,1,2,0,0,1,1,0,0,0,1,27,0,27,3746,3,0,0,0,38,34755.26315789474,1320700,1320700,0,0,34755
2935,1,63,60대,0,0,0,0,0,0,1,0,0,0,0,0,0,22,2017,5,0,46330,740380,28,23375.0,654500,1394880,26442,0,49817
2936,1,46,40대,1,0,0,1,8,1,0,1,0,1,1,26,0,26,5460,3,0,0,0,82,57563.41463414634,4720200,4720200,0,0,57563
2937,0,61,60대,1,0,0,1,2,0,1,0,0,0,0,0,0,30,5512,3,0,38760,2789860,84,30245.23809523809,2540600,5330460,33212,0,63457
2938,1,64,60대,0,0,0,0,0,1,0,1,0,1,1,23,1,71,5559,1,0,39440,473470,12,114500.0,1488500,1961970,39455,0,163497
2939,0,35,30대,0,1,3,0,0,1,1,1,0,0,1,53,0,33,3202,3,0,51530,876200,29,59868.96551724138,1736200,2612400,30213,0,90082
2940,0,61,60대,0,0,0,0,0,1,0,0,1,0,1,3,1,93,5355,2,0,48590,48590,1,57900.0,115800,164390,48590,0,164390
2941,1,57,50대,0,0,0,0,0,1,1,0,0,0,0,0,0,34,5270,3,0,3160,32090,22,23150.0,509300,541390,1458,0,24608
2942,0,57,50대,0,0,0,0,0,0,2,0,0,0,1,24,0,20,3481,3,0,6330,44410,19,62657.89473684211,1190500,1234910,2337,0,64995
2943,0,63,60대,1,0,0,1,1,1,0,0,1,1,0,18,1,81,4903,3,101700,33000,2242150,68,90794.20289855072,6264800,8608650,32972,1495,126597
2944,0,54,50대,1,1,2,1,7,0,1,0,0,0,0,0,0,27,5651,3,0,4860,62600,25,24084.0,602100,664700,2504,0,26588
2945,1,72,70대,1,0,0,1,1,1,0,0,1,1,1,24,0,51,4605,4,0,38080,2668830,82,125708.53658536586,10308100,12976930,32546,0,158255
2946,0,61,60대,1,1,1,1,2,1,0,1,0,1,1,30,1,93,3520,1,0,0,0,7,40525.0,324200,324200,0,0,46314
2947,1,42,40대,0,0,0,0,0,0,1,1,0,0,1,26,0,23,5104,4,0,28020,140350,17,64811.76470588235,1101800,1242150,8255,0,73067
2948,1,30,30대,1,1,2,1,6,1,1,0,1,0,1,59,0,41,2530,5,0,6440,64860,22,65659.09090909091,1444500,1509360,2948,0,68607
2949,0,68,60대,0,0,0,0,0,1,0,1,0,0,1,25,1,87,2373,1,0,31750,603760,19,108815.0,2176300,2780060,31776,0,146318
2950,1,62,60대,0,0,0,0,0,0,0,0,0,1,1,17,0,42,5843,4,0,7680,298320,51,69309.80392156863,3534800,3833120,5849,0,75159
2951,0,40,40대,0,0,0,0,0,1,0,1,1,1,1,18,0,67,2102,3,0,18190,362730,32,127268.75,4072600,4435330,11335,0,138604
2952,0,78,70대,1,0,0,1,1,0,1,1,0,1,1,5,0,32,2574,3,0,36730,735400,32,111256.25,3560200,4295600,22981,0,134237
2953,0,70,70대,1,0,0,1,1,1,1,1,1,1,0,7,0,78,4049,3,33900,0,0,84,76210.71428571429,6401700,6435600,0,403,76614
2954,1,55,50대,0,0,0,0,0,1,1,0,0,0,0,0,0,34,6201,3,0,9270,576640,74,30728.37837837838,2273900,2850540,7792,0,38520
2955,1,57,50대,0,1,1,0,0,0,2,0,0,0,0,0,0,43,2639,3,0,38650,928630,36,23180.555555555555,834500,1763130,25795,0,48975
2956,0,57,50대,1,0,0,1,4,0,0,0,0,0,1,11,0,43,5763,3,0,19440,407930,33,63596.969696969696,2098700,2506630,12361,0,75958
2957,1,67,60대,0,0,0,0,0,1,0,0,0,0,1,25,1,74,2189,1,0,14130,28250,2,85866.66666666667,257600,285850,14125,0,142925
2958,1,27,20대,0,0,0,1,6,0,0,1,0,1,1,27,0,50,3442,3,0,50510,2422380,60,80783.33333333333,4847000,7269380,40373,0,121156
2959,0,48,40대,0,0,0,0,0,0,1,1,0,0,1,23,0,51,2463,4,0,1920,13220,19,87473.68421052632,1662000,1675220,695,0,88169
2960,0,30,30대,0,0,0,0,0,0,0,0,0,0,1,52,1,87,4212,3,0,28700,28700,1,61400.0,122800,151500,28700,0,151500
2961,1,36,30대,1,0,0,1,1,1,0,0,1,1,1,20,0,36,4163,4,0,20340,1078020,65,128398.46153846152,8345900,9423920,16584,0,144983
2962,1,47,40대,0,0,0,0,0,1,1,0,0,0,1,26,1,98,3809,1,0,36950,36950,1,73550.0,147100,184050,36950,0,184050
2963,1,37,30대,1,1,2,1,5,0,1,0,1,0,1,30,0,75,5580,3,0,21810,589410,39,58641.02564102564,2287000,2876410,15113,0,73754
2964,1,49,40대,1,1,1,1,4,0,0,0,0,0,1,28,0,72,4170,5,0,14690,820720,68,105017.64705882352,7141200,7961920,12069,0,117087
2965,0,49,40대,1,0,0,0,0,1,0,1,0,0,1,3,1,77,6289,1,0,48360,3238130,67,93325.0,6346100,9584230,48330,0,143048
2966,1,63,60대,0,0,0,0,0,0,1,0,0,0,0,0,0,70,4828,4,0,4290,73790,29,23486.206896551725,681100,754890,2544,0,26030
2967,0,27,20대,0,0,0,0,0,1,0,0,0,0,1,42,0,78,4030,5,0,17180,308720,30,89376.66666666667,2681300,2990020,10290,0,99667
2968,0,75,70대,0,0,0,0,0,0,0,0,1,0,1,29,0,72,2494,5,0,0,0,49,43026.5306122449,2108300,2108300,0,0,43026
2969,1,23,20대,0,0,0,0,0,1,0,1,1,1,1,59,1,80,3038,1,0,24410,998920,41,135911.90476190476,5708300,6707220,24363,0,163590
2970,0,41,40대,0,0,0,0,0,0,1,0,0,0,0,0,0,43,4399,5,0,38080,1826760,60,23625.0,1417500,3244260,30446,0,54071
2971,0,38,30대,1,0,0,1,7,1,0,0,0,0,0,0,0,31,4909,5,0,25200,201930,20,22640.0,452800,654730,10096,0,32736
2972,1,36,30대,0,0,0,0,0,1,1,0,1,1,1,9,0,53,5419,4,0,17060,853150,62,117980.64516129032,7314800,8167950,13760,0,131741
2973,1,37,30대,0,0,0,0,0,1,1,0,0,0,1,13,0,61,5318,4,0,0,0,13,28307.69230769231,368000,368000,0,0,28307
2974,0,73,70대,0,0,0,0,0,1,0,1,0,0,1,30,1,90,5831,2,0,33220,199450,6,97285.71428571428,681000,880450,33241,0,146741
2975,0,61,60대,0,0,0,0,0,1,0,0,1,1,0,13,0,56,6487,3,101700,20790,1165600,68,88507.35294117648,6018500,7285800,17141,1495,107144
2976,1,64,60대,1,0,0,1,1,1,0,0,1,0,1,9,1,70,5148,2,0,15370,215830,14,106293.33333333331,1594400,1810230,15416,0,129302
2977,0,37,30대,0,0,0,0,0,1,0,0,0,0,0,26,0,59,5479,4,11300,21020,21020,13,50992.307692307695,662900,695220,1616,869,53478
2978,0,64,60대,0,0,0,0,0,0,1,1,1,1,1,13,0,22,4022,3,0,25310,860950,46,140076.08695652173,6443500,7304450,18716,0,158792
2979,0,52,50대,1,0,0,1,5,1,1,1,1,1,1,3,0,39,4842,3,0,34800,2501820,84,136104.7619047619,11432800,13934620,29783,0,165888
2980,0,29,20대,1,1,3,1,6,1,0,1,1,0,1,69,0,80,2722,3,0,41470,1325260,44,107738.63636363635,4740500,6065760,30119,0,137858
2981,0,41,40대,0,0,0,0,0,1,2,0,0,0,0,0,0,65,2259,3,0,48250,819480,29,24827.58620689655,720000,1539480,28257,0,53085
2982,0,41,40대,1,1,2,1,3,1,0,1,1,0,1,19,0,36,5795,3,0,35480,2412780,80,125853.75,10068300,12481080,30159,0,156013
2983,1,38,30대,0,0,0,0,0,1,1,1,0,1,0,13,0,40,3286,3,0,40450,1898740,59,77155.93220338984,4552200,6450940,32182,0,109337
2984,1,68,60대,0,0,0,0,0,1,0,0,0,1,1,9,1,81,3810,1,0,10620,170520,16,106770.58823529413,1815100,1985620,10657,0,124101
2985,0,58,50대,1,1,3,1,4,1,0,0,1,1,0,52,0,21,4412,4,146900,52550,2314010,56,63589.28571428572,3561000,6021910,41321,2623,107534
2986,1,25,20대,1,0,0,0,0,1,0,1,0,0,1,59,0,62,5551,3,0,24860,1786640,84,123450.0,10369800,12156440,21269,0,144719
2987,0,41,40대,1,0,0,1,1,1,1,0,0,0,0,0,1,90,4115,1,0,42490,127460,3,25725.0,102900,230360,42486,0,76786
2988,0,37,30대,0,0,0,0,0,1,0,0,1,1,1,18,0,28,4242,5,0,54350,1194980,34,113541.17647058824,3860400,5055380,35146,0,148687
2989,0,49,40대,0,0,0,0,0,1,1,0,0,1,1,2,1,93,5963,1,0,18420,423070,23,121287.5,2910900,3333970,18394,0,144955
2990,0,54,50대,1,1,3,1,10,0,1,1,1,1,1,75,0,72,5035,3,0,44180,3089650,82,131930.48780487804,10818300,13907950,37678,0,169609
2991,1,60,60대,0,0,0,0,0,0,2,0,0,0,0,0,0,31,4331,3,0,1700,4970,15,23333.33333333333,350000,354970,331,0,23664
2992,0,25,20대,0,0,0,0,0,1,0,1,1,0,1,41,0,60,4588,3,0,43280,1905750,56,123960.71428571428,6941800,8847550,34031,0,157991
2993,0,67,60대,0,0,0,0,0,1,0,0,1,0,1,15,0,48,2850,4,0,20790,103850,17,97429.41176470587,1656300,1760150,6108,0,103538
2994,0,26,20대,0,0,0,0,0,1,0,0,0,0,0,0,0,71,5918,5,0,7800,31080,16,22562.5,361000,392080,1942,0,24505
2995,1,35,30대,0,0,0,0,0,0,1,0,0,0,0,0,0,75,5535,4,0,36730,147130,16,22881.25,366100,513230,9195,0,32076
2996,1,57,50대,0,0,0,0,0,1,0,0,0,1,1,25,1,70,3155,1,0,4070,12320,3,72425.0,289700,302020,4106,0,100673
2997,0,55,50대,0,0,0,0,0,0,1,1,0,0,1,24,0,67,4980,3,0,30740,1657940,66,104962.12121212122,6927500,8585440,25120,0,130082
2998,0,40,40대,0,0,0,0,0,1,1,0,0,0,0,0,0,22,4527,4,0,37860,529970,26,29696.153846153848,772100,1302070,20383,0,50079
2999,1,48,40대,0,0,0,0,0,0,1,1,1,1,1,21,1,85,5175,1,0,1580,38760,25,87680.76923076923,2279700,2318460,1550,0,92738
3000,1,72,70대,0,1,1,0,0,1,0,0,0,0,0,18,1,95,4638,1,11300,3730,101590,27,91532.14285714286,2562900,2675790,3762,418,99103
3001,1,73,70대,1,0,0,1,3,1,0,1,0,1,0,13,0,42,3355,4,22600,42040,503750,24,96283.33333333331,2310800,2837150,20989,941,118214
3002,0,56,50대,1,1,3,1,8,0,0,0,1,1,1,56,0,47,4749,3,0,31870,413580,25,75032.0,1875800,2289380,16543,0,91575
3003,0,55,50대,1,1,1,0,0,1,0,0,0,1,1,21,0,73,4637,4,0,9610,659580,81,117235.8024691358,9496100,10155680,8142,0,125378
3004,1,52,50대,0,1,1,0,0,0,2,0,0,0,0,19,0,74,5879,3,146900,43840,1535330,47,58251.06382978724,2737800,4420030,32666,3125,94043
3005,0,57,50대,1,1,2,1,9,0,1,0,0,0,1,30,0,53,4799,4,0,51300,3279710,76,105753.94736842104,8037300,11317010,43154,0,148908
3006,1,22,20대,0,0,0,1,1,1,0,1,0,0,1,59,1,67,5570,1,0,43510,914060,21,127763.63636363635,2810800,3724860,43526,0,177374
3007,0,70,70대,0,0,0,0,0,1,0,0,0,0,1,14,1,70,4998,1,0,28480,56950,2,118566.66666666669,355700,412650,28475,0,206325
3008,1,32,30대,0,0,0,0,0,1,1,0,0,0,0,0,0,77,5811,5,0,12320,246340,32,22262.5,712400,958740,7698,0,29960
3009,0,36,30대,0,0,0,0,0,0,0,0,0,1,1,8,0,54,2752,4,0,49830,1296000,38,57855.26315789474,2198500,3494500,34105,0,91960
3010,0,44,40대,0,0,0,0,0,1,2,0,1,1,1,21,1,91,5825,1,0,0,0,3,44500.0,178000,178000,0,0,59333
3011,1,20,20대,0,0,0,0,0,1,1,0,0,0,0,0,0,77,2616,5,0,44070,176170,16,28693.75,459100,635270,11010,0,39704
3012,1,47,40대,1,1,3,1,8,1,0,1,1,1,1,53,0,37,2950,3,0,18310,128260,19,90715.7894736842,1723600,1851860,6750,0,97466
3013,0,46,40대,0,0,0,0,0,0,2,0,0,0,0,11,1,99,4655,1,11300,28140,56270,2,53700.0,161100,228670,28135,5650,114335
3014,0,80,80대,1,0,0,1,1,1,0,0,0,0,1,22,1,88,2436,1,0,6100,278660,46,123414.89361702128,5800500,6079160,6057,0,132155
3015,1,38,30대,1,0,0,1,1,1,0,0,0,1,1,22,1,71,3608,1,0,1240,6330,5,102533.33333333331,615200,621530,1266,0,124306
3016,1,33,30대,0,0,0,0,0,0,0,0,1,1,1,23,0,24,4571,3,0,0,0,22,44431.81818181818,977500,977500,0,0,44431
3017,1,73,70대,0,0,0,0,0,1,0,0,0,0,1,21,1,97,2995,1,0,45650,593020,13,86935.71428571429,1217100,1810120,45616,0,139240
3018,1,55,50대,1,0,0,1,3,0,0,0,0,0,0,0,0,51,4642,3,0,36270,2577760,83,29000.0,2407000,4984760,31057,0,60057
3019,1,23,20대,0,0,0,0,0,1,0,1,1,0,1,41,0,55,5988,3,0,33220,1397250,54,69833.33333333333,3771000,5168250,25875,0,95708
3020,0,30,30대,0,0,0,0,0,1,1,0,1,0,1,69,0,69,3540,3,0,5420,48930,21,118061.90476190476,2479300,2528230,2330,0,120391
3021,0,44,40대,1,0,0,1,1,1,0,0,1,0,1,24,1,86,5011,1,0,51640,3150100,61,121750.0,7548500,10698600,51640,0,175386
3022,0,53,50대,0,0,0,0,0,1,1,0,0,0,1,3,0,43,2274,3,0,7570,15260,14,89350.0,1250900,1266160,1090,0,90440
3023,0,50,50대,1,1,3,1,9,0,0,0,0,0,1,57,0,26,5100,5,0,43390,2606230,72,87227.77777777778,6280400,8886630,36197,0,123425
3024,1,56,50대,0,0,0,0,0,1,1,0,0,0,1,6,0,31,5433,4,0,0,0,51,60168.62745098039,3068600,3068600,0,0,60168
3025,0,35,30대,1,1,3,1,9,1,1,0,0,0,0,0,0,59,5471,4,0,55820,836650,27,22670.37037037037,612100,1448750,30987,0,53657
3026,0,41,40대,0,0,0,0,0,0,1,0,0,0,1,6,0,75,3565,5,0,33900,237640,19,53642.10526315789,1019200,1256840,12507,0,66149
3027,1,64,60대,0,0,0,0,0,0,1,0,0,0,0,0,0,38,2722,3,0,44640,669410,27,22859.25925925926,617200,1286610,24792,0,47652
3028,1,35,30대,1,0,0,1,5,0,0,0,0,1,1,23,0,79,5177,3,0,40790,2490410,73,121039.72602739726,8835900,11326310,34115,0,155154
3029,1,43,40대,1,1,1,1,3,1,0,0,0,0,1,17,0,27,5735,3,0,8360,159330,31,58600.0,1816600,1975930,5139,0,63739
3030,0,25,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,69,5537,4,0,29270,1726080,71,29023.943661971836,2060700,3786780,24310,0,53334
3031,0,61,60대,0,1,1,0,0,1,0,0,0,0,1,17,0,58,5833,4,0,0,0,42,51504.76190476191,2163200,2163200,0,0,51504
3032,0,65,60대,1,0,0,1,7,1,0,0,1,0,1,3,0,67,4981,3,0,31080,1925970,74,106068.91891891892,7849100,9775070,26026,0,132095
3033,0,40,40대,1,0,0,1,2,0,2,0,0,0,0,0,1,68,2362,3,0,17060,34240,2,22433.33333333333,67300,101540,17120,0,50770
3034,1,61,60대,0,0,0,0,0,0,0,0,1,0,1,26,0,42,4228,5,0,22490,405330,30,92183.33333333331,2765500,3170830,13511,0,105694
3035,1,70,70대,1,0,0,1,1,1,0,0,1,0,1,16,0,37,2399,5,0,10170,202950,32,69350.0,2219200,2422150,6342,0,75692
3036,0,57,50대,0,1,2,0,0,1,0,0,0,1,1,21,0,68,3307,5,0,15260,76500,17,61005.882352941175,1037100,1113600,4500,0,65505
3037,1,58,50대,1,0,0,1,1,1,0,0,0,1,1,22,1,100,2514,3,0,12090,509290,42,100653.48837209302,4328100,4837390,12125,0,115175
3038,1,41,40대,1,1,1,1,6,0,0,1,1,0,1,28,0,48,5123,4,0,35140,1826870,64,115437.5,7388000,9214870,28544,0,143982
3039,0,21,20대,0,0,0,1,6,0,0,0,0,0,0,0,0,24,3451,3,0,19440,876200,57,22731.57894736842,1295700,2171900,15371,0,38103
3040,0,73,70대,1,0,0,1,2,1,2,1,0,1,1,14,0,25,4887,3,0,9380,647150,81,129625.92592592593,10499700,11146850,7989,0,137615
3041,1,52,50대,0,0,0,0,0,1,0,0,1,0,1,4,0,68,5319,3,0,32090,1155760,48,120691.66666666669,5793200,6948960,24078,0,144770
3042,1,72,70대,0,0,0,0,0,1,0,0,0,0,1,13,0,79,4899,3,0,2490,19660,20,83775.0,1675500,1695160,983,0,84758
3043,1,54,50대,0,0,0,0,0,1,0,0,0,0,1,8,0,43,3056,5,0,17740,35370,14,85785.71428571429,1201000,1236370,2526,0,88312
3044,0,23,20대,0,0,0,0,0,0,0,0,0,1,1,71,0,78,5232,4,0,30400,151760,17,69505.88235294117,1181600,1333360,8927,0,78432
3045,1,45,40대,0,0,0,0,0,1,0,0,0,0,1,7,1,96,3190,1,0,29380,88030,3,67450.0,269800,357830,29343,0,119276
3046,1,20,20대,0,0,0,1,6,1,0,0,1,0,1,48,1,65,4839,2,0,11980,622290,52,123526.41509433962,6546900,7169190,11967,0,137869
3047,0,56,50대,0,0,0,0,0,1,0,0,0,0,0,0,0,54,2486,5,0,53000,689300,25,23396.0,584900,1274200,27572,0,50968
3048,1,60,60대,1,1,2,1,1,0,1,0,0,0,0,0,0,53,4623,3,0,41470,1576800,50,23042.0,1152100,2728900,31536,0,54578
3049,1,21,20대,0,0,0,0,0,1,0,0,1,0,1,30,0,59,4148,4,0,17400,1064230,73,123376.71232876711,9006500,10070730,14578,0,137955
3050,0,24,20대,0,0,0,0,0,0,0,0,0,0,0,0,1,83,4327,1,0,23730,380360,16,23847.058823529413,405400,785760,23772,0,49110
3051,1,28,20대,1,1,2,1,1,0,0,1,0,1,1,82,1,83,5898,1,0,28590,999490,35,83994.44444444444,3023800,4023290,28556,0,114951
3052,1,25,20대,0,1,2,0,0,0,1,1,0,0,1,30,0,79,3425,3,0,19780,356180,30,66880.0,2006400,2362580,11872,0,78752
3053,0,33,30대,1,0,0,1,6,0,1,0,1,1,1,17,0,49,3464,5,0,15590,358440,35,72365.71428571429,2532800,2891240,10241,0,82606
3054,1,65,60대,0,0,0,0,0,1,1,0,0,1,1,26,0,30,3856,3,0,18080,833710,58,81046.55172413793,4700700,5534410,14374,0,95420
3055,0,25,20대,0,0,0,0,0,0,0,0,0,1,1,47,0,65,2734,5,0,0,0,38,42376.31578947369,1610300,1610300,0,0,42376
3056,0,41,40대,0,0,0,0,0,0,0,0,1,0,1,29,1,76,4251,1,0,28480,313690,11,86083.33333333333,1033000,1346690,28517,0,122426
3057,1,42,40대,1,1,3,0,0,1,1,1,1,0,1,23,0,49,3682,3,0,44180,1546860,47,70593.6170212766,3317900,4864760,32911,0,103505
3058,1,75,70대,0,0,0,0,0,0,0,0,0,0,0,27,1,100,3964,1,22600,10060,60460,6,87042.85714285714,609300,692360,10076,3766,115393
3059,0,41,40대,1,0,0,1,2,1,1,1,1,1,1,15,0,61,5611,3,0,30960,958810,43,89504.6511627907,3848700,4807510,22297,0,111802
3060,1,67,60대,0,0,0,0,0,1,1,1,1,0,1,27,1,75,3110,1,0,29490,1120730,38,66828.20512820513,2606300,3727030,29492,0,98079
3061,1,31,30대,0,0,0,0,0,0,0,0,0,0,1,10,1,81,2928,3,0,42710,85320,2,78333.33333333333,235000,320320,42660,0,160160
3062,1,73,70대,1,0,0,1,4,1,1,1,0,0,1,17,0,54,4583,3,0,49720,3529330,83,93778.31325301203,7783600,11312930,42522,0,136300
3063,1,76,70대,0,0,0,0,0,1,0,0,0,0,1,7,1,99,5136,2,0,19780,316630,16,98741.17647058824,1678600,1995230,19789,0,124701
3064,0,57,50대,1,1,2,1,4,0,1,0,0,0,0,0,0,64,4439,4,0,10510,442850,54,23862.962962962964,1288600,1731450,8200,0,32063
3065,0,52,50대,0,0,0,0,0,1,0,0,0,0,0,0,0,40,4246,3,0,54010,3026030,68,30641.176470588234,2083600,5109630,44500,0,75141
3066,1,23,20대,0,0,0,1,8,1,0,0,0,1,1,59,0,59,3127,5,0,21020,377310,30,104166.66666666669,3125000,3502310,12577,0,116743
3067,1,68,60대,0,0,0,0,0,1,0,0,1,0,1,20,0,7,5557,4,0,11870,154360,25,62332.0,1558300,1712660,6174,0,68506
3068,0,30,30대,1,0,0,1,1,0,1,1,0,1,1,82,0,62,4397,3,0,19550,821510,54,93709.25925925926,5060300,5881810,15213,0,108922
3069,1,21,20대,0,0,0,1,4,0,0,0,1,0,1,48,1,87,4160,2,0,10400,615400,59,119685.0,7181100,7796500,10430,0,132144
